chembl_id,pref_name,canonical_smiles,status,targets,mechanism_of_action
CHEMBL412636,,CCCOC(=O)C1C2C(=O)CC(c3ccc(OCCc4ccccn4)cc32)C1C(=O)OCC[Si](C)(C)C,investigational,,
CHEMBL12430,,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1F,investigational,,
CHEMBL12704,,CN(C)CCc1cnc[nH]1,investigational,,
CHEMBL12457,,CCN1CCN(C(CN2CCN(CC(C)C(=O)c3ccccc3)CC2)c2ccc(F)cc2)CC1,investigational,,
CHEMBL12494,,O=C(CCCc1ccccc1)NCCc1c[nH]cn1,investigational,,
CHEMBL12550,,O=C(CCc1ccccc1)NCCc1c[nH]cn1,investigational,,
CHEMBL12551,,O=C(CCC(c1ccccc1)c1ccccc1)NCCc1c[nH]cn1,investigational,,
CHEMBL12302,,Cc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)on1,investigational,,
CHEMBL12219,,CC(C)(C)c1cc(-c2nnc(N)o2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL273468,,CCCCCCCCCCCCCC[C@@]1(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1,investigational,,
CHEMBL11919,,C[C@H](N)Cc1c[nH]cn1,investigational,,
CHEMBL12759,,C/N=C(\S)NCCSCc1c[nH]c2ccccc12,investigational,,
CHEMBL12189,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)c(Cl)c1,investigational,,
CHEMBL273298,,COc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1,investigational,,
CHEMBL505,CHLORPHENIRAMINE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,investigational,,
CHEMBL267302,,Cc1nc[nH]c1CSCCN/C(N)=N/C(C)Cc1c[nH]cn1,investigational,,
CHEMBL12469,,CCOc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC,investigational,,
CHEMBL12222,,CCOP(=O)(OCC)C(CCC(=O)c1ccccn1)P(=O)(OCC)OCC,investigational,,
CHEMBL12835,,C/N=C(\NC#N)NCCSCc1cc2ccccc2[nH]1,investigational,,
CHEMBL275729,,S=C(NCCSCc1cc2ccccc2[nH]1)Nc1ccccc1,investigational,,
CHEMBL12699,,CCOP(=O)(OCC)C(CCC(=O)c1cccc(Cl)c1)P(=O)(OCC)OCC,investigational,,
CHEMBL417433,,CCOP(=O)(OCC)C(CC(=O)c1ccccc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12614,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NCCO)ccc2O1,investigational,,
CHEMBL273664,,CNS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,investigational,,
CHEMBL276902,,CCOP(=O)(OCC)C(CCC(=O)c1cccc(I)c1)P(=O)(OCC)OCC,investigational,,
CHEMBL12255,,CCOP(=O)(OCC)C(CCC(=O)c1cccc(NS(C)(=O)=O)c1)P(=O)(OCC)OCC,investigational,,
CHEMBL416890,,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(c3ccccc3)CC2)CC1)C(=O)c1ccccc1,investigational,,
CHEMBL267300,,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)/N=C(/N)S)c1,investigational,,
CHEMBL12531,CLAMIKALANT,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC,investigational,,
CHEMBL274766,,S=C(NCCSCc1c[nH]c2ccccc12)Nc1ccccc1,investigational,,
CHEMBL417609,,CCOP(=O)(OCC)C(CCC(=O)c1ccc(NC(C)=O)cc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12294,,C[C@@H](N)Cc1c[nH]cn1.S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,investigational,,
CHEMBL12305,,CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,investigational,,
CHEMBL269676,,CN(C)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,investigational,,
CHEMBL275252,,CCN(CC)S(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,investigational,,
CHEMBL12380,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc(C#N)cc3)ccc2O1,investigational,,
CHEMBL12025,,O=C(Cc1ccccc1)NCCc1c[nH]cn1,investigational,,
CHEMBL268229,,C[C@@H](N)Cc1c[nH]cn1,investigational,,
CHEMBL268490,,CNCCc1cnc[nH]1,investigational,,
CHEMBL12620,2-METHYLHISTAMINE,Cc1ncc(CCN)[nH]1,investigational,,
CHEMBL12474,,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC(F)(F)F,investigational,,
CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,investigational,,
CHEMBL12517,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(OC(F)(F)F)cc1,investigational,,
CHEMBL12230,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccccc1,investigational,,
CHEMBL273386,"2,4-DINITROPHENOL",O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,investigational,,
CHEMBL12187,,CN1CCN(C(CN2CCN(CCC(=O)c3ccccc3)CC2)c2ccc(F)cc2)CC1,investigational,,
CHEMBL12615,,CN1CCN(C(CN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)CC1,investigational,,
CHEMBL12616,,COc1ccc(Cl)cc1C(=O)NCCc1ccc(OC)c(S(=O)(=O)/N=C(\S)NC2CCCCC2)c1,investigational,,
CHEMBL12486,,CCOP(=O)(OCC)C(CCC(=O)c1cccc(Br)c1)P(=O)(OCC)OCC,investigational,,
CHEMBL12527,,C/N=C(\NC#N)NCCSCc1c[nH]c2ccccc12,investigational,,
CHEMBL12528,,FC(F)(F)Oc1ccc(SCSC(F)(F)F)cc1,investigational,,
CHEMBL12411,,CN/C(S)=N/S(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1C,investigational,,
CHEMBL275706,,CCCc1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1S(=O)(=O)/N=C(\S)NC,investigational,,
CHEMBL12812,,CCCCCCCCCCCCCC[C@]1(C(=O)OC)CO1,investigational,,
CHEMBL429004,,CC1(C)C=C(n2ccccc2=O)c2cc(S(N)(=O)=O)ccc2O1,investigational,,
CHEMBL440643,,CCOP(=O)(OCC)C(CC(C(=O)c1ccccc1)c1ccccc1)P(=O)(OCC)OCC,investigational,,
CHEMBL273844,,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1ccc(Cl)cc1)S(=O)(=O)C(F)(F)F,investigational,,
CHEMBL12552,BIMAKALIM,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,investigational,,
CHEMBL275679,,[2H]c1c([2H])c([2H])c(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)c([2H])c1[2H],investigational,,
CHEMBL12611,,C/N=C(\S)NCCSCc1cc2ccccc2[nH]1,investigational,,
CHEMBL12623,,CS/C(=N\CCSCc1cc2ccccc2[nH]1)NC#N,investigational,,
CHEMBL12407,,CC(C)(C)c1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1,investigational,,
CHEMBL12329,,c1csc(-c2cn3c(n2)SCC3)c1,investigational,,
CHEMBL12342,,Cc1cn2cc(-c3cccs3)nc2s1,investigational,,
CHEMBL275443,4-METHYLHISTAMINE,Cc1nc[nH]c1CCN,investigational,,
CHEMBL275445,,CSc1nnc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,investigational,,
CHEMBL12532,,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,investigational,,
CHEMBL275047,,CCCCC[C@@H]1/C=C\C2C=CC(=O)[C@@H]2C/C=C\CCCC(=O)O1,investigational,,
CHEMBL12216,,CCCCC[C@@H](/C=C/C1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O)OC(C)=O,investigational,,
CHEMBL441342,,CC(CN1CCN(CC(c2ccc(Cl)cc2)N2CCN(C)CC2)CC1)C(=O)c1ccc(Cl)cc1,investigational,,
CHEMBL12318,CLODRONIC ACID,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,investigational,,
CHEMBL12359,,COc1ccc(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)cc1,investigational,,
CHEMBL12261,METHYL PALMOXIRATE,CCCCCCCCCCCCCCC1(C(=O)OC)CO1,investigational,,
CHEMBL12441,,Cn1c(O)nnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,investigational,,
CHEMBL12778,,CC(C)NS(=O)(=O)c1ccc2c(c1)C(n1ccccc1=O)=CC(C)(C)O2,investigational,,
CHEMBL268972,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NC3CCCC3)ccc2O1,investigational,,
CHEMBL12847,,CCOC(=O)Nc1ccc(C(=O)CCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC)cc1,investigational,,
CHEMBL276151,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)N=[N+]=[N-])ccc2O1,investigational,,
CHEMBL12560,,CC(S(=O)(=O)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C(F)(F)F,investigational,,
CHEMBL417073,,CC(C)(C)c1cc(-c2nnc(N)s2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL273754,,CC1(C)COP(=O)(C(CCC(=O)c2ccccc2)P2(=O)OCC(C)(C)CO2)OC1,investigational,,
CHEMBL269680,,N#Cc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1,investigational,,
CHEMBL12821,,CC(C)(C)Sc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1,investigational,,
CHEMBL12822,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(O)cc1,investigational,,
CHEMBL12698,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccc([N+](=O)[O-])cc3)ccc2O1,investigational,,
CHEMBL12697,,Cc1csc2nc(-c3cccs3)cn12,investigational,,
CHEMBL12753,,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1cccc(F)c1)S(=O)(=O)C(F)(F)F,investigational,,
CHEMBL12005,,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(CSc1ccc(OC(F)(F)F)cc1)S(=O)(=O)C(F)(F)F,investigational,,
CHEMBL12111,,CCOP(=O)(OCC)C(CCC(=O)c1ccco1)P(=O)(OCC)OCC,investigational,,
CHEMBL12113,,c1csc(-c2cn3ccsc3n2)c1,investigational,,
CHEMBL275981,,CCCCCCCCCCCCCCC1(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)CO1,investigational,,
CHEMBL11926,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1Cl,investigational,,
CHEMBL274791,,O=S(=O)(c1ccc(OC(F)(F)F)cc1)C(Cl)(Cl)S(=O)(=O)C(F)(F)F,investigational,,
CHEMBL12402,,CC(CN1CCN(CC(c2ccccc2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1,investigational,,
CHEMBL418710,,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,investigational,,
CHEMBL12158,VUF-8406,CSCC/N=C(\NC#N)NCCCc1c[nH]cn1,investigational,,
CHEMBL12160,BURIMAMIDE,C/N=C(\S)NCCCCc1c[nH]cn1,investigational,,
CHEMBL507,N-METHYLHISTAMINE,Cn1cnc(CCN)c1,investigational,,
CHEMBL268966,,CN1CNC=C1CCN,investigational,,
CHEMBL273956,,CC(C)(C)c1cc(-c2nnc(S)n2N)cc(C(C)(C)C)c1O,investigational,,
CHEMBL538167,,C[Si](C)(C)CCOC(=O)C1C2CC(=O)C(c3cc(O)ccc32)C1C(=O)OCc1cccc(F)c1,investigational,,
CHEMBL12811,,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1,investigational,,
CHEMBL12521,,CCCCCCCCCCCCCC[C@@]1(C(=O)OC)CO1,investigational,,
CHEMBL273752,,CCCCCCCCCCCCCC[C@@]1(C(=O)O)CO1,investigational,,
CHEMBL12394,PALMOXIRATE,CCCCCCCCCCCCCCC1(C(=O)O)CO1,investigational,,
CHEMBL275803,SOPROMIDINE,Cc1nc[nH]c1CSCCNC(=N)N[C@H](C)Cc1c[nH]cn1,investigational,,
CHEMBL416338,,O=C(CCCc1c[nH]cn1)NCCc1c[nH]cn1,investigational,,
CHEMBL12292,,C=CCOC(=O)C1C2C(=O)CC(c3ccc(O)cc32)C1C(=O)OCC[Si](C)(C)C,investigational,,
CHEMBL12617,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)cc1,investigational,,
CHEMBL12618,,CCCCCCCCCCCCCC[C@]1(C(=O)O)CO1,investigational,,
CHEMBL12487,,CC(CN1CCN(CC(c2ccc(F)cc2)N2CCN(C3CCCCC3)CC2)CC1)C(=O)c1ccccc1,investigational,,
CHEMBL12526,,CCOP(=O)(OCC)C(CCC(=O)c1cccc(F)c1)P(=O)(OCC)OCC,investigational,,
CHEMBL12767,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1,investigational,,
CHEMBL12838,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1c(Cl)cccc1Cl,investigational,,
CHEMBL12410,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(F)cc1,investigational,,
CHEMBL267301,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Nc3ccccc3Br)ccc2O1,investigational,,
CHEMBL276693,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NCc3ccccc3)ccc2O1,investigational,,
CHEMBL12211,,CCOP(=O)(OCC)C(CCC(=O)c1cccnc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12254,,O=S(=O)(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(OC(F)(F)F)cc1,investigational,,
CHEMBL11988,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)NC(=O)NC3CCCCC3)ccc2O1,investigational,,
CHEMBL11983,,CC1(C)C=C(n2ccccc2=O)c2cc(S(=O)(=O)Oc3ccccc3)ccc2O1,investigational,,
CHEMBL412871,,CCOP(=O)(OCC)C(CCC(=O)c1ccccc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12309,,CCOP(=O)(OCC)C(CCC(=O)c1ccc(NC(=O)c2ccccc2)cc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12459,,O=C(CCCCc1ccccc1)NCCc1c[nH]cn1,investigational,,
CHEMBL12621,,CC1(C)COP(=O)(C(CCC(=O)c2cccnc2)P2(=O)OCC(C)(C)CO2)OC1,investigational,,
CHEMBL268492,,O=C(O)Cc1cc(=O)oc2cc(Cl)ccc12,investigational,,
CHEMBL276641,,COc1ccc2c(CCC(=O)O)cc(=O)oc2c1,investigational,,
CHEMBL274528,,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4ccc(=O)c5ccccc54)c3)c2cc1OC,investigational,,
CHEMBL11692,,CC(=O)Oc1ccc2c(CC(=O)O)cc(=O)oc2c1,investigational,,
CHEMBL508,,CNC(C)Cc1ccccc1,investigational,,
CHEMBL12383,,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4c(=O)ccc5ccccc54)c3)c2cc1OC,investigational,,
CHEMBL441906,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(OC(F)(F)C(F)F)cc1,investigational,,
CHEMBL12295,,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(SC(F)(F)C(F)F)c(Cl)c1,investigational,,
CHEMBL276619,,Cc1ccccc1-c1nnc(/N=C/Nc2nnc(-c3ccccc3C)s2)s1,investigational,,
CHEMBL276620,,CCN(CC)/C(C)=N/c1nnc(-c2ccccc2C)s1,investigational,,
CHEMBL12101,,CCCC/N=C(/C)Nc1nnc(-c2ccccc2C)s1,investigational,,
CHEMBL12117,,O=C(O)Cc1ccc2c(c1)NCc1ccccc1C2=O,investigational,,
CHEMBL273221,,CCN1Cc2ccccc2C(=O)c2ccc(CC(=O)O)cc21,investigational,,
CHEMBL11998,,CC(=N)Nc1nnc(-c2ccccc2C(F)(F)F)s1,investigational,,
CHEMBL274190,,O=C(O)Cc1cc(=O)oc2ccccc12,investigational,,
CHEMBL276618,4-METHYLDAPHNETIN,Cc1cc(=O)oc2c(O)c(O)ccc12,investigational,,
CHEMBL12100,,CCCCC[C@H](O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)CCC/C=C\C[C@H]12,investigational,,
CHEMBL268969,,CC(Cc1ccccc1)NCCCCCc1ccccc1,investigational,,
CHEMBL12344,DIMAPRIT,CN(C)CCCSC(=N)N,investigational,,
CHEMBL276903,,O=C(CCCc1ccccn1)NCCc1c[nH]cn1,investigational,,
CHEMBL12121,,O=NN(CCF)C(=O)NC1CCS(=O)(=O)CC1,investigational,,
CHEMBL11985,,CC12CC3(C)CC(C)(C1)CC(NC(=O)N(CCCl)N=O)(C2)C3,investigational,,
CHEMBL274792,,CCC1CCC(NC(=O)N(CCF)N=O)CC1,investigational,,
CHEMBL12468,,O=C1CCC/C=C\C[C@H]2C(=O)C[C@@H](O)C2/C=C\[C@@H](CCc2ccccc2)O1,investigational,,
CHEMBL12572,,CC(C)(C)c1cc(/C=C/c2n[nH]c(O)n2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL12584,,CCCCC[C@@H]1/C=C\C2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O1,investigational,,
CHEMBL273730,,O=C1CCC/C=C\C[C@@H]2C(/C=C\[C@@H](COc3ccccc3)O1)[C@H](O)C[C@@H]2O,investigational,,
CHEMBL12428,,CCCCCCCCCCCCCCCCCCOCC(O)COCCC[N+](C)(C)C.[OH-],investigational,,
CHEMBL12563,,O=NN(CCF)C(=O)NCCF,investigational,,
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,investigational,,
CHEMBL12234,,CC(C)(C)c1cc(-c2n[nH]c(O)n2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL275299,,CC(CN1CCN(CC(c2cccc(Cl)c2)N2CCN(C)CC2)CC1)C(=O)c1ccccc1,investigational,,
CHEMBL12369,,COc1ccc(C(=O)C(C)CN2CCN(CC(c3ccc(F)cc3)N3CCN(C)CC3)CC2)cc1,investigational,,
CHEMBL268279,,O=C(O)Cc1cc(=O)oc2c1ccc1ccccc12,investigational,,
CHEMBL12241,,NC(=O)Cc1cc(=O)oc2cc(O)ccc12,investigational,,
CHEMBL428495,,O=C(O)Cc1cccc2ccccc12,investigational,,
CHEMBL12252,"5,7-DIHYDROXY-4-METHYLCOUMARIN",Cc1cc(=O)oc2cc(O)cc(O)c12,investigational,,
CHEMBL274581,,Cc1cc(=O)oc2cc(Cl)ccc12,investigational,,
CHEMBL273220,,CCc1ccc2c(C)cc(=O)oc2c1,investigational,,
CHEMBL12279,,Cc1cc(=O)oc2ccccc12,investigational,,
CHEMBL12208,HYMECROMONE,Cc1cc(=O)oc2cc(O)ccc12,investigational,,
CHEMBL12019,,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,investigational,,
CHEMBL274583,,CC1(C)COP(=O)(C(CCC(=O)c2ccoc2)P2(=O)OCC(C)(C)CO2)OC1,investigational,,
CHEMBL418157,,CC1(C)COP(=O)(C(CCC(=O)c2cccc(F)c2)P2(=O)OCC(C)(C)CO2)OC1,investigational,,
CHEMBL275000,,COC(=O)Cc1cc(=O)oc2cc(O)ccc12,investigational,,
CHEMBL418158,,CCCC/N=C(/C)Nc1nnc(-c2ccccc2C(F)(F)F)s1,investigational,,
CHEMBL12058,,CC(=N)Nc1nnc(-c2ccccc2-c2ccccc2)s1,investigational,,
CHEMBL267774,,C/C(=N\c1nnc(-c2ccccc2C)s1)N1CCOCC1,investigational,,
CHEMBL12454,,COc1ccc2c(c1)CNc1cc(CC(=O)O)ccc1C2=O,investigational,,
CHEMBL12655,,O=C(O)Cc1cc(=O)oc2ccc3ccccc3c12,investigational,,
CHEMBL273984,,O=C(O)Cc1cc(=O)oc2cc(O)cc(O)c12,investigational,,
CHEMBL12731,,CCCCC[C@@H]1/C=C\C2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)O1,investigational,,
CHEMBL274409,,C=CCc1ccccc1OCC(O)CNC(C)C.C=CCc1ccccc1OCC(O)CNC(C)COC(C)COC(C)COCC(C)N,investigational,,
CHEMBL12743,,CCOP(=O)(OCC)C(CCCc1ccccc1)P(=O)(OCC)OCC,investigational,,
CHEMBL12520,,CCOP(=O)(OCC)C(CCC(O)c1ccccc1)P(=O)(OCC)OCC,investigational,,
CHEMBL276230,,Cc1csc2nc(-c3ccsc3)cn12,investigational,,
CHEMBL12701,,O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,investigational,,
CHEMBL268495,,O=NN(CCCl)C(=O)NC1CC2CCC1C2,investigational,,
CHEMBL268496,,O=NN(CCCl)C(=O)NC1CCCC1,investigational,,
CHEMBL12791,,COc1ccc2c(c1)CN(C)c1cc(CC(=O)O)ccc1C2=O,investigational,,
CHEMBL12635,,CC(=O)N1Cc2ccccc2C(=O)c2ccc(CC(=O)O)cc21,investigational,,
CHEMBL276380,,CCCCC[C@@H]1/C=C\C2C(=O)CC(O)[C@@H]2C/C=C\CCCC(=O)O1,investigational,,
CHEMBL12636,HYMECROMONE METHYL ETHER,COc1ccc2c(C)cc(=O)oc2c1,investigational,,
CHEMBL12652,,O=C1CCC/C=C\C[C@@H]2C(/C=C\[C@@H](CCc3ccccc3)O1)[C@H](O)C[C@@H]2O,investigational,,
CHEMBL274074,,Cc1cn2cc(-c3ccsc3)nc2s1,investigational,,
CHEMBL273841,,Clc1cn2cc(-c3cccs3)nc2s1,investigational,,
CHEMBL273842,,c1cc(-c2cn3ccsc3n2)cs1,investigational,,
CHEMBL273866,,CC(Cc1ccccc1)NC(C)c1ccccc1,investigational,,
CHEMBL12594,E-5110,CON1CC/C(=C\c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,investigational,,
CHEMBL12608,IMPROMIDINE,Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1,investigational,,
CHEMBL417980,,Cc1nc[nH]c1CSCCN/C(N)=N/[C@@H](C)Cc1c[nH]cn1,investigational,,
CHEMBL269646,TIOTIDINE,C/N=C(/NC#N)NCCSCc1csc(NC(=N)N)n1,investigational,,
CHEMBL12015,,CCCCC[C@]1(C)/C=C\C2[C@H](O)C[C@H](O)[C@@H]2C/C=C\CCCC(=O)O1,investigational,,
CHEMBL12154,,CC(C)(C)c1cc(-c2n[nH]c(N)n2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL12370,,CN1CCN(C(CN2CCN(CC3CCc4ccccc4C3=O)CC2)c2ccc(Cl)cc2)CC1,investigational,,
CHEMBL12371,,Cn1c(S)nnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,investigational,,
CHEMBL12253,,O=C(O)Cc1cc(=O)oc2cc(O)ccc12,investigational,,
CHEMBL12068,,COCCc1ccc(OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(CCOC)cc2)CC(O)COc2ccc(CCOC)cc2)cc1,investigational,,
CHEMBL12379,,COc1ccc(OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(OC)cc2)CC(O)COc2ccc(OC)cc2)cc1,investigational,,
CHEMBL12639,,C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc1ccccc1CC=C)CC(O)COc1ccccc1CC=C,investigational,,
CHEMBL12772,,C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)NCC(O)COc1ccccc1CC=C,investigational,,
CHEMBL12626,,Cc1cc(=O)oc2ccc(O)cc12,investigational,,
CHEMBL12630,,COc1ccc(OCC(O)CN(CC(O)COc2ccc(OC)cc2)C(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc2ccc(OC)cc2)CC(O)COc2ccc(OC)cc2)cc1,investigational,,
CHEMBL12423,,C=CCc1ccccc1OCC(O)CNC(C)C.C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)NCC(O)COc1ccccc1CC=C,investigational,,
CHEMBL273941,,CC(C)(C)c1cc(/C=C/c2nnc(S)o2)cc(C(C)(C)C)c1O,investigational,,
CHEMBL12281,,CCc1ccc2c(CC(=O)O)cc(=O)oc2c1,investigational,,
CHEMBL273942,JEFFAMINE,CC(N)COCC(C)OCC(C)OCC(C)N,investigational,,
CHEMBL12066,,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)NCC(O)COc1cccc2ccccc12,investigational,,
CHEMBL276443,ETILAMFETAMINE,CCNC(C)Cc1ccccc1,investigational,,
CHEMBL12642,,CCCCC[C@H](O)/C=C/C1[C@@H]2C[C@@H](O)[C@H]1C/C=C\CCCC(=O)O2,investigational,,
CHEMBL12717,,CCCCC[C@](C)(O)/C=C/C1[C@H](O)C[C@@H]2OC(=O)C(F)(F)CC/C=C\C[C@H]12,investigational,,
CHEMBL12278,,CCCC/N=C(\Nc1nnc(-c2ccccc2-c2ccccc2)s1)C(C)C,investigational,,
CHEMBL273864,,N=C(Cc1ccccc1)Nc1nnc(Cc2ccccc2)s1,investigational,,
CHEMBL265726,,C=CCc1ccccc1OCC(O)CN(CC(O)COc1ccccc1CC=C)C(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc1ccccc1CC=C)CC(O)COc1ccccc1CC=C,investigational,,
CHEMBL274427,,C=CCc1ccccc1OCC(O)CNC(C)C.C=CCc1ccccc1OCC(O)CNC(C)COCC(C)OCC(C)OCC(C)N(CC(O)COc1ccccc1CC=C)CC(O)COc1ccccc1CC=C,investigational,,
CHEMBL12502,,Cc1ccccc1-c1nnc(C2=NCCN2)s1,investigational,,
CHEMBL12136,,CC(=N)Nc1nnc(-c2ccccc2C)s1,investigational,,
CHEMBL12007,,COCCc1ccc(OCC(O)CNC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COCC(C)N)cc1,investigational,,
CHEMBL12047,,CC(Cc1ccccc1)NCCCCc1ccccc1,investigational,,
CHEMBL268280,,COc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1C[N+](C)(C)C.[I-],investigational,,
CHEMBL12042,,C[N+](C)(C)Cc1cc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)ccc1O.[I-],investigational,,
