ncats_id,name,smiles,status,atc,mechanism
JMS50MPO89,LOSARTAN,,approved,,
91Y494NL0X,BUTENAFINE,,approved,,
N4K14YGM3J,ACAMPROSATE,,approved,,
67P356D8GH,ACEBUTOLOL,,approved,,
X1J18R4W8P,ALENDRONIC ACID,,approved,,
1N74HM2BS7,ALFENTANIL,,approved,,
90347YTW5F,ALFUZOSIN,,approved,,
502FWN4Q32,ALISKIREN,,approved,,
1O4XL5SN61,ALMOTRIPTAN,,approved,,
2F5R1A46YW,ALOSETRON HYDROCHLORIDE,,approved,,
88755TAZ87,AMINOLEVULINIC ACID,,approved,,
N3RQ532IUT,AMIODARONE,,approved,,
9EM05410Q9,AMOXICILLIN ANHYDROUS,,approved,,
K9X45X0051,ANAGRELIDE,,approved,,
OCY3U280Y3,ARGATROBAN ANHYDROUS,,approved,,
ASW034S0B8,ATOMOXETINE,,approved,,
ZQI909440X,AZELASTINE,,approved,,
P80AL8J7ZP,BALSALAZIDE,,approved,,
UDM7Q7QWP8,BENAZEPRIL,,approved,,
755BO701MA,BEPRIDIL,,approved,,
8ECV571Y37,BROMFENAC SODIUM,,approved,,
3A64E3G5ZO,BROMOCRIPTINE,,approved,,
1E9GVB07FW,CARBINOXAMINE FUMARATE,,approved,,
7B5032XT6O,CARBOPROST,,approved,,
8NF31401XG,CARTEOLOL,,approved,,
3Z6FS3IK0K,CEFACLOR ANHYDROUS,,approved,,
CI0FAO63WC,CEFDINIR,,approved,,
97I1C92E55,CEFIXIME,,approved,,
KBZ4844CXN,CEFMENOXIME,,approved,,
3J962UJT8H,CEFMETAZOLE,,approved,,
8M1YF8951V,CEFORANIDE,,approved,,
7R4F94TVGY,CEFPODOXIME,,approved,,
R72LW146E6,CEPHALOTHIN,,approved,,
9YA6SX5S4D,CEPHRADINE ANHYDROUS,,approved,,
YO7261ME24,CETIRIZINE,,approved,,
K9V0CDQ56E,CEVIMELINE,,approved,,
VZV0A4I38W,CISAPRIDE MONOHYDRATE,,approved,,
Y0TK0FS77W,CROMOLYN,,approved,,
QRW9FCR9P2,CYCLIZINE,,approved,,
69O5WQQ5TI,CYCLOBENZAPRINE,,approved,,
YO603Y8113,DARUNAVIR,,approved,,
DOL5F9JD3E,DELAVIRDINE,,approved,,
TG537D343B,DESIPRAMINE,,approved,,
7C546U4DEN,DIFLUNISAL,,approved,,
436O5HM03C,DIHYDROERGOTAMINE,,approved,,
NQO8R319LY,DIPHENIDOL,,approved,,
3S12J47372,DOBUTAMINE,,approved,,
8SSC91326P,DONEPEZIL,,approved,,
9JDX055TW1,DORZOLAMIDE,,approved,,
NW1291F1W8,DOXAZOSIN,,approved,,
JQZ1L091Y2,DRONEDARONE,,approved,,
6Z1Y2V4A7M,ECONAZOLE,,approved,,
22QOO9B8KI,ELETRIPTAN,,approved,,
9J1H7Y9OJV,EMEDASTINE,,approved,,
Q13WX941EF,EPINASTINE,,approved,,
DCR9Z582X0,EPOPROSTENOL,,approved,,
Z22628B598,ETOMIDATE,,approved,,
INU8H2KAWG,FENOLDOPAM,,approved,,
E6582LOH6V,FEXOFENADINE,,approved,,
01K63SUP8D,FLUOXETINE,,approved,,
IHP475989U,FLURAZEPAM,,approved,,
4L066368AS,FLUVASTATIN,,approved,,
364P9RVW4X,FOSCARNET,,approved,,
0D3Q044KCA,GALANTAMINE,,approved,,
OKR68Y0E4T,GEMIFLOXACIN,,approved,,
A14FB57V1D,GLYCOPYRRONIUM,,approved,,
30OMY4G3MK,GUANFACINE,,approved,,
820484N8I3,HISTAMINE,,approved,,
ZRP63D75JW,IDARUBICIN,,approved,,
BKJ8M8G5HI,IMATINIB,,approved,,
GR88G0I6UL,IPRATROPIUM,,approved,,
J0E2756Z7N,IRBESARTAN,,approved,,
7673326042,IRINOTECAN,,approved,,
0VUA21238F,LAPATINIB,,approved,,
VUF6C936Z3,LATAMOXEF,,approved,,
EFY6W0M8TG,LEUPROLIDE,,approved,,
27618J1N2X,LEVORPHANOL,,approved,,
BOD072YW0F,LINCOMYCIN,,approved,,
06LU7C9H1V,LIOTHYRONINE,,approved,,
L6BR2WJD8V,LOMEFLOXACIN,,approved,,
6X9OC3H4II,LOPERAMIDE,,approved,,
6EE945D3OK,MECAMYLAMINE,,approved,,
ONW3LB39P7,MEPENZOLATE,,approved,,
PKK6MUZ20G,MERCAPTOPURINE ANHYDROUS,,approved,,
704G17JK68,METHYL ANISOTROPINIUM,,approved,,
XZA9HY6Z98,METHYSERGIDE,,approved,,
FBW237ALKD,METIPRANOLOL HYDROCHLORIDE,,approved,,
TZ7V40X7VX,METOLAZONE,,approved,,
ZS9KD92H6V,METYRAPONE,,approved,,
OH2O403D1G,MEZLOCILLIN,,approved,,
R60L0SM5BC,MIDAZOLAM,,approved,,
BZ114NVM5P,MITOXANTRONE,,approved,,
77D66S9Q93,MIVACURIUM,,approved,,
RT3Y3QMF8N,MOLINDONE,,approved,,
MHM278SD3E,MONTELUKAST,,approved,,
L2T84IQI2K,NALBUPHINE,,approved,,
TOV02TDP9I,NALMEFENE,,approved,,
0B535E0BN0,NEDOCROMIL,,approved,,
CZ5312222S,NICARDIPINE,,approved,,
N0F8P22L1P,NORFLOXACIN,,approved,,
BL03SY4LXB,NORTRIPTYLINE,,approved,,
D27V6190PM,OLOPATADINE,,approved,,
ULS5I8J03O,OLSALAZINE,,approved,,
8VLN5B44ZY,OXYMETAZOLINE,,approved,,
5D06587D6R,PALONOSETRON,,approved,,
OYY3447OMC,PAMIDRONIC ACID,,approved,,
J76UF062FS,PANCURONIUM,,approved,,
78W62V43DY,PENBUTOLOL,,approved,,
24MJ822NZ9,PERGOLIDE,,approved,,
FTA7XXY4EZ,PERPHENAZINE,,approved,,
Z468598HBV,PHENTOLAMINE,,approved,,
BB4UGO5K0D,PINACIDIL ANHYDROUS,,approved,,
X4OV71U42S,PIOGLITAZONE,,approved,,
9I628532GX,PIPERACILLIN ANHYDROUS,,approved,,
OG645J8RVW,PIRBUTEROL,,approved,,
P7MU9UTP52,PRALIDOXIME,,approved,,
KXO2KT9N0G,PRAVASTATIN,,approved,,
XM03YJ541D,PRAZOSIN,,approved,,
O9M39HTM5W,PROMAZINE,,approved,,
68IQX3T69U,PROPAFENONE,,approved,,
1306V2B0Q8,PROPANTHELINE,,approved,,
4NDU154T12,PROTRIPTYLINE,,approved,,
34SSX5LDE5,QUINAPRILAT,,approved,,
YX9162EO3I,RALOXIFENE,,approved,,
0T2EF4JQTU,RIMANTADINE,,approved,,
I0Q6O6740J,RITODRINE,,approved,,
51086HBW8G,RIZATRIPTAN,,approved,,
WRE554RFEZ,ROCURONIUM,,approved,,
030PYR8953,ROPINIROLE,,approved,,
413KH5ZJ73,ROSUVASTATIN,,approved,,
QUC7NX6WMB,SERTRALINE,,approved,,
3M7OB98Y7H,SILDENAFIL,,approved,,
QS56V5Y7EC,SPIRAPRILAT,,approved,,
V99T50803M,SUNITINIB,,approved,,
094ZI81Y45,TAMOXIFEN,,approved,,
G3P28OML5I,TAMSULOSIN,,approved,,
0KJ2VE664U,TERCONAZOLE,,approved,,
Z9O08YRN8O,TETRABENAZINE,,approved,,
Z80I64HMNP,TIAGABINE,,approved,,
OM90ZUW7M1,TICLOPIDINE,,approved,,
S57Y5X1117,TIOCONAZOLE,,approved,,
ZZT404XD09,TIPRANAVIR,,approved,,
GGX234SI5H,TIROFIBAN,,approved,,
6AI06C00GW,TIZANIDINE,,approved,,
2K7I38CKN5,TOCAINIDE HYDROCHLORIDE,,approved,,
39J1LGJ30J,TRAMADOL,,approved,,
6E8ZO8LRNM,TRAZODONE HYDROCHLORIDE,,approved,,
214IZI85K3,TRIFLUOPERAZINE,,approved,,
76H78MJJ52,TRIMEPRAZINE,,approved,,
6S082C9NDT,TRIMIPRAMINE,,approved,,
2L8T9S52QM,TRIPROLIDINE,,approved,,
T4Y8ORK057,TROSPIUM,,approved,,
GRZ5RCB1QG,VENLAFAXINE,,approved,,
7K383OQI23,ZOLPIDEM,,approved,,
843CEN85DI,APRACLONIDINE,,approved,,
B07L15YAEV,ARBUTAMINE,,approved,,
0M3S43XK27,BENZPHETAMINE,,approved,,
F0XDI6ZL63,CASPOFUNGIN,,approved,,
D51WO0G0L4,CLORAZEPIC ACID,,approved,,
0NJ98Y462X,CONIVAPTAN,,approved,,
S56D65XJ9G,ELTROMBOPAG,,approved,,
4O4S742ANY,ESCITALOPRAM,,approved,,
H645GUL8KJ,LISDEXAMFETAMINE,,approved,,
E5B8ND5IPE,METHOHEXITAL,,approved,,
2N4O9L084N,NABILONE,,approved,,
30IW36W5B2,4-HYDROXYBUTANOIC ACID,,approved,,
H8A007M585,TAPENTADOL,,approved,,
23521W1S24,CLAVULANIC ACID,,approved,,
8620H6K4QH,ACETOPHENAZINE,,approved,,
N9YNS0M02X,ACETYLCHOLINE,,approved,,
L16PUN799N,AMBENONIUM,,approved,,
HUM6H389W0,AZLOCILLIN,,approved,,
AXQ0JYM303,BENOXINATE,,approved,,
W8S3YM7AUU,BETHANIDINE,,approved,,
RZR75EQ2KJ,BRETYLIUM,,approved,,
6532B86WFG,CEFONICID,,approved,,
P936YA152N,CEFPIRAMIDE,,approved,,
89B59H32VN,CEPHAPIRIN,,approved,,
NHW07912O7,CHLORPHENTERMINE,,approved,,
C1CG1S3T2W,DECAMETHONIUM,,approved,,
5R5W9ICI6O,DEMECLOCYCLINE,,approved,,
Q26TX1UD0W,DIPHEMANIL,,approved,,
VTD58H1Z2X,DOPAMINE,,approved,,
078A24Q30O,DYCLONINE,,approved,,
70FP3JLY7N,EDROPHONIUM,,approved,,
PR834Q503T,ERGOTAMINE,,approved,,
7WI4P02YN1,PROFENAMINE,,approved,,
LL3147PI1T,HEXOCYCLIUM,,approved,,
511IU0826Z,HEXYLCAINE,,approved,,
8B9I31H724,ISOPROPAMIDE,,approved,,
R9400W927I,KETOCONAZOLE,,approved,,
353613BU4U,LEVALLORPHAN,,approved,,
58447S8P4L,MAFENIDE,,approved,,
TEZ91L71V4,MEPHENTERMINE,,approved,,
5XE4NWM740,MESORIDAZINE,,approved,,
36EI79TX7I,METHANTHELINE,,approved,,
Q91FH1328A,METHICILLIN,,approved,,
V0M92G2U26,METOCURINE,,approved,,
1U511HHV4Z,MEXILETINE,,approved,,
G56VK1HF36,MILNACIPRAN,,approved,,
2GT1D0TMX1,MORICIZINE,,approved,,
030Y90569U,NEBIVOLOL,,approved,,
A7D84513GV,OXYPHENBUTAZONE ANHYDROUS,,approved,,
D2G5508Y7I,OXYPHENONIUM,,approved,,
W70V6I2OMY,PARGYLINE HYDROCHLORIDE,,approved,,
134FM9ZZ6M,PHENIRAMINE,,approved,,
XA501VL3VR,PHENMETRAZINE,,approved,,
GN5P7K3T8S,PHENYLBUTAZONE,,approved,,
1N3O74HM92,PIPECURONIUM,,approved,,
S61K3P7B2V,PROGUANIL,,approved,,
FF28EJQ494,PROMETHAZINE,,approved,,
242Z0PM79Y,PROPIOMAZINE,,approved,,
J2R869A8YF,SUCCINYLCHOLINE,,approved,,
Y5V2N1KE8U,SULFAPYRIDINE,,approved,,
0G3C18OH4D,SULFOXONE,,approved,,
VYJ027LZ05,TRIETHYLGALLAMINE,,approved,,
UPN4ITI8T4,TRIMETREXATE,,approved,,
P0078O25A9,BUTABARBITAL,,approved,,
888Y08971B,CERULETIDE,,approved,,
543567RFQQ,CYCRIMINE,,approved,,
Y3N00BK5WK,HYDROCORTAMATE,,approved,,
3AZF20DM1T,INDECAINIDE,,approved,,
8Y5Y4EEO2V,PROTOKYLOL,,approved,,
01T23W89FR,THIAMYLAL,,approved,,
6G8X656T45,TRIMETHAPHAN,,approved,,
7RN5DR86CK,PAZOPANIB,,approved,,
01MI4Q9DI3,PILOCARPINE,,approved,,
DL48G20X8X,SCOPOLAMINE,,approved,,
004F72P8F4,BETHANECHOL,,approved,,
459AG36T1B,PRASTERONE,,approved,,
UC96G28EQF,ENZASTAURIN,,approved,,
956575SN5L,ROSE BENGAL SODIUM,,approved,,
TL2TJE8QTX,AMINOBENZOIC ACID,,approved,,
005990WHZZ,DEOXYCHOLIC ACID,,approved,,
J9QH779MEM,SITAXENTAN,,approved,,
2K02669KWP,ECABET,,approved,,
V7XTJ4R0BH,LERCANIDIPINE,,approved,,
ZMZ79891ZH,METHYLENE BLUE CATION,,approved,,
M26C4IP44P,CHLORCYCLIZINE,,approved,,
WH41D8433D,ERGONOVINE,,approved,,
RWO67D87EU,ETHYLMORPHINE,,approved,,
17EC19951N,NOVOBIOCIN,,approved,,
5G06TVY3R7,RUTIN,,approved,,
1EQV5MLY3D,TAURINE,,approved,,
2225PI3MOV,THIMEROSAL,,approved,,
XTZ6AXU7KN,CLENBUTEROL,,approved,,
6429L0L52Y,DIPYRONE,,approved,,
5587267Z69,DOMPERIDONE,,approved,,
877K5MQ27W,ALPRENOLOL,,approved,,
5Y48085P9Q,APRINDINE,,approved,,
DRB57K47QC,CELIPROLOL,,approved,,
R7PLA2DM0J,FLUNARIZINE,,approved,,
4V7M9137X9,GABEXATE,,approved,,
0Z802HMY7H,INDORAMIN,,approved,,
81BMQ80QRL,ITOPRIDE,,approved,,
OCA4JT7PAW,LOFEPRAMINE,,approved,,
250PJI13LM,MIANSERIN,,approved,,
I8MFJ1C0BY,MOSAPRIDE,,approved,,
Y25LQ0H97D,NAFAMOSTAT,,approved,,
9TUW81Y3CE,PARECOXIB,,approved,,
3G0285N20N,PIRENZEPINE,,approved,,
X7I3EMM5K0,PROCATEROL,,approved,,
DWI62G0P59,SIVELESTAT,,approved,,
6I819NIK1W,TROPISETRON,,approved,,
H3988M64PU,FADROZOLE,,approved,,
UI82K0T627,LOFEXIDINE,,approved,,
54EJ303F0R,ACEPROMAZINE,,approved,,
46TIR1560O,ALVERINE,,approved,,
5WZ53ENE2P,BARBITAL,,approved,,
762OS3ZEJU,BENSERAZIDE,,approved,,
3C9PSP36Z2,HEXAMETHONIUM,,approved,,
L31MM1385E,HALOFUGINONE,,approved,,
14O50WS8JD,OCTOPAMINE,,approved,,
H84XT1COAU,VAPIPROST,,approved,,
858YGI5PIT,BUPRANOLOL,,approved,,
FDM21QQ344,CEPHACETRILE,,approved,,
2Y49VWD90Q,YOHIMBINE,,approved,,
OBD445WZ5P,THEOBROMINE,,approved,,
202229IR8Y,DIHYDRO-.ALPHA.-ERGOCRYPTINE,,approved,,
05D48LUM4Z,DIHYDROERGOCRISTINE,,approved,,
4ELV7Z65AP,STEARIC ACID,,approved,,
M89NIB437X,BORNEOL,,approved,,
632XD903SP,GALLIC ACID,,approved,,
22IC88528T,LURASIDONE,,approved,,
K2P920217W,CEFALONIUM,,approved,,
Z74S078CWP,CEFQUINOME,,approved,,
EG1ZDO6LRD,CLORSULON,,approved,,
24CU1YS91D,DANOFLOXACIN,,approved,,
7U370BPS14,DICHLORVOS,,approved,,
4A47J84Y2K,DIHYDROSTREPTOMYCIN PANTOTHENATE,,approved,,
5L7E7IY5EH,DITHIAZANINE,,approved,,
13P4GX22ES,LENPERONE,,approved,,
91ZE013933,NEQUINATE,,approved,,
465N7P5U85,NIFUROXIME,,approved,,
OMP2H17F9E,OXFENDAZOLE,,approved,,
GS9EX7QNU6,PHENOTHIAZINE,,approved,,
E38WZ4U54R,TIAMULIN,,approved,,
RH5KI819JG,CARNIDAZOLE,,approved,,
TZ4OX61974,TEPOXALIN,,approved,,
3OOH7Q4333,CYTHIOATE,,approved,,
39S5ZJ6SYN,DISOPHENOL,,approved,,
02UOP4Z0O0,FAMPHUR,,approved,,
BL0L45OVKT,FENTHION,,approved,,
VN04LI540Y,PHOSMET,,approved,,
03L9OT429T,ROTENONE,,approved,,
7QWM220FJH,SQUALENE,,approved,,
880RIW1DED,SULFAETHOXYPYRIDAZINE,,approved,,
U59WB2WRY2,NALORPHINE,,approved,,
2KFG9TP5V8,XYLAZINE,,approved,,
2Q3P98DATH,VARESPLADIB,,approved,,
YW62A6TW29,ELIPRODIL,,approved,,
30DKA3Q1HL,ETANIDAZOLE,,approved,,
B5TAN0L720,PICOPLATIN,,approved,,
EH6763C1IC,REMACEMIDE,,approved,,
90X28IKH43,VANOXERINE,,approved,,
GH66PET6S3,ZALDARIDE,,approved,,
6513M33209,ANDOLAST,,approved,,
H464ZO600O,APAZIQUONE,,approved,,
62GA3K28B6,ATAMESTANE,,approved,,
T4NP8G3K6Q,BATABULIN,,approved,,
75DLN707DO,CAREBASTINE,,approved,,
0BJK6B565B,DOFEQUIDAR,,approved,,
JT4X6Z1HRR,EDATREXATE,,approved,,
908SY76S4G,LAQUINIMOD,,approved,,
XFX1A5KJ3V,LICARBAZEPINE,,approved,,
KLQ306I83X,LOTRAFIBAN,,approved,,
3LPF0S0GVV,PRIRALFINAMIDE,,approved,,
2GT50C8U60,SUNEPITRON,,approved,,
ULJ82834RE,TIAZOFURIN,,approved,,
1UD32YR59G,TIRAPAZAMINE,,approved,,
Q7ZP55KF3X,VALSPODAR,,approved,,
72W09924WP,ASOPRISNIL,,approved,,
S39XZ5QV8Y,BREXANOLONE,,approved,,
98WI44OHIQ,GANAXOLONE,,approved,,
V6D7VK2215,ATRASENTAN,,approved,,
B0SV3N7J3H,BICIFADINE,,approved,,
AP69E83Z79,BIFEPRUNOX,,approved,,
UI1U1MYH09,DARAPLADIB,,approved,,
0R4888YXR5,LEFRADAFIBAN,,approved,,
ID912S5VON,MIDOSTAURIN,,approved,,
MK2A783ZUT,PIRITREXIM,,approved,,
Q5ELR5A7Y5,RAGAGLITAZAR,,approved,,
QTS5QOO42O,RIDOGREL,,approved,,
48G92V856H,TASOSARTAN,,approved,,
GZ1X96601Z,TECADENOSON,,approved,,
6A9O50735X,ARTENIMOL,,approved,,
2P2V9Q0E78,AUROTHIOGLUCOSE,,approved,,
66JKK43S1Z,BENTAZEPAM,,approved,,
YC42NRJ1ZD,BENZNIDAZOLE,,approved,,
2M3055079H,BRIVUDINE,,approved,,
V7I71DQ432,BUFLOMEDIL,,approved,,
M75MZG2236,BUTAMIRATE,,approved,,
XJ73B0K6KB,CAROVERINE,,approved,,
6M4YJ3FA16,CYCLOVALONE,,approved,,
7QM776WJ5N,DIOSMIN,,approved,,
MPM23GMO7Z,DOXOFYLLINE,,approved,,
R8M46911LR,FLUBENDAZOLE,,approved,,
776S0UP252,FLUTRIMAZOLE,,approved,,
PUB9T8T355,FORMESTANE,,approved,,
124X2V25W4,FOSFOSAL,,approved,,
6C816LUB1O,IDROCILAMIDE,,approved,,
3O31P6T4G3,LEVODROPROPIZINE,,approved,,
5O5U71P6VQ,LINSIDOMINE,,approved,,
U78804BIDR,LONIDAMINE,,approved,,
M84I3K7C2O,NIFURTIMOX,,approved,,
67220MCM01,NORDAZEPAM,,approved,,
P7U817352G,OXIRACETAM,,approved,,
25TLU22Q8H,PENFLURIDOL,,approved,,
P67IM25ID8,RILMENIDINE,,approved,,
R3459K699K,SECNIDAZOLE,,approved,,
3S82268BKG,TALINOLOL,,approved,,
JFK78S0U9S,TALNIFLUMATE,,approved,,
14UH1JQP6L,THEOFIBRATE,,approved,,
4784C8E03O,TRICLABENDAZOLE,,approved,,
1Z0YFI05OO,TRIFLUSAL,,approved,,
S7064109UD,VERALIPRIDE,,approved,,
93N13LB4Z2,AMRUBICIN,,approved,,
27Z82M2G1N,BELOTECAN,,approved,,
PA1123N395,BILASTINE,,approved,,
L9026OPI2Z,BUDIPINE,,approved,,
TSQ6U39Q3G,BULAQUINE,,approved,,
Z22441975X,BUTRIPTYLINE,,approved,,
CHG7QC509W,CICLETANINE,,approved,,
1N3H74AYTK,CIMETROPIUM,,approved,,
IN51MVP5F1,CLEVUDINE,,approved,,
SYP56O3GJG,CLOPREDNOL,,approved,,
DT67WL708F,DELMOPINOL,,approved,,
V7O1U41C9B,EBERCONAZOLE,,approved,,
1F1959S062,ELLIPTINIUM,,approved,,
UEO8UW9V1Z,ETOZOLIN,,approved,,
0R97XIX3OA,FAZADINIUM,,approved,,
QG05NRB077,FENTICONAZOLE,,approved,,
VP83E7434R,GLIBORNURIDE,,approved,,
8U27U3RIN4,NERIDRONIC ACID,,approved,,
469ULX0H4G,NIMORAZOLE,,approved,,
F5SXN2KNMR,PIXANTRONE,,approved,,
4449F8I3LE,PRAMIRACETAM,,approved,,
R7S0904CN2,TIROPRAMIDE,,approved,,
5T206015T5,TOLOXATONE,,approved,,
5I5Y2789ZF,VILOXAZINE,,approved,,
UTC046R5HM,TRAXOPRODIL,,approved,,
PG53R0DWDQ,ALOVUDINE,,approved,,
JYB41CTM2Q,AMINOPTERIN,,approved,,
40X2P7DPGH,EBSELEN,,approved,,
187EJ7QEXL,FENRETINIDE,,approved,,
8DY2X8LXW4,"GOSSYPOL, (R)-",,approved,,
1JK12GX30N,NEFIRACETAM,,approved,,
2GWV496552,PERIFOSINE,,approved,,
33X338MNE4,SILIBININ A,,approved,,
815LJ9X0D1,ACOLBIFENE,,approved,,
YC3281G42A,ADROGOLIDE,,approved,,
YDW24Y8IAB,ALBACONAZOLE,,approved,,
4XFD7B36M6,ALVAMELINE,,approved,,
54I81H0M9C,AMDOXOVIR,,approved,,
E0018IF0K4,AMELUBANT,,approved,,
MG7D3QD743,ATIPRIMOD,,approved,,
U301T88E1M,ATRELEUTON,,approved,,
4DN0TK4892,BELAPERIDONE,,approved,,
95PY16J933,BESIPIRDINE,,approved,,
9IYF14814M,BIMOCLOMOL,,approved,,
JQ11LH711M,BINDARIT,,approved,,
0MQ44VUN84,CAPROMORELIN,,approved,,
K9R83652CK,CARABERSAT,,approved,,
6SQ8M7ZSFV,CEMADOTIN,,approved,,
AFP56R140L,CIPAMFYLLINE,,approved,,
QKT1LC4J1P,DIFLOMOTECAN,,approved,,
HL580335SI,ELINAFIDE,,approved,,
7IGF9182QU,ENIPORIDE,,approved,,
869PGR00AT,ENSACULIN,,approved,,
3M824XRO8N,EPTAPIRONE,,approved,,
I6406OC637,FANDOFLOXACIN,,approved,,
40028KHQ6B,FINROZOLE,,approved,,
T5RCK09KHV,FIPAMEZOLE,,approved,,
D41WS786UL,FOSTEDIL,,approved,,
97YMU05VPJ,FOZIVUDINE TIDOXIL,,approved,,
DM32B4GU70,FRAKEFAMIDE,,approved,,
XA3745J38K,IGMESINE,,approved,,
UII7156WLU,INGLIFORIB,,approved,,
FC6D57000M,LUCANTHONE,,approved,,
PTB4X93HE1,MARIBAVIR,,approved,,
6Y556547YY,MOGUISTEINE,,approved,,
FIK1414ZI8,ODIPARCIL,,approved,,
6N510JUL1Y,OLTIPRAZ,,approved,,
UL09X1D9EM,PRUVANSERIN,,approved,,
9295C885I4,QUIFLAPON,,approved,,
95YH599JWV,RAVUCONAZOLE,,approved,,
CEB05S0B9I,SARDOMOZIDE,,approved,,
OON9AVW1T3,SIPATRIGINE,,approved,,
MU3JD8E9IS,TOLIMIDONE,,approved,,
GZP2782OP0,ACENEURAMIC ACID,,approved,,
MA3UYZ6K1H,ACESULFAME,,approved,,
O0X60K76I6,ACIVICIN,,approved,,
YKG6OR043Q,ADIPHENINE,,approved,,
EGU41QL329,ADRENALONE,,approved,,
BD07M97B2A,ALFAXALONE,,approved,,
A8CO1VZK2Z,ALIBENDOL,,approved,,
001O2254AC,ALPHAPRODINE,,approved,,
S0FG5X68QT,AMIPRILOSE,,approved,,
MMG78X7SSR,AMITHIOZONE,,approved,,
9RMU91N5K2,ARTEMISININ,,approved,,
2A9D34A16M,AUROTHIOGLYCANIDE,,approved,,
2MMR990PEM,AZACYCLONOL,,approved,,
K1U80DO9EB,AZARIBINE,,approved,,
595EG71R3F,BENACTYZINE,,approved,,
47RU9546DX,BEPHENIUM HYDROXYNAPHTHOATE,,approved,,
E9UO06K7CE,BUCINDOLOL,,approved,,
B77K612SPZ,BUMECAINE,,approved,,
78O20X9J0U,CANRENONE,,approved,,
JD3M24F66I,CHLORISONDAMINE,,approved,,
8IKK64FJVX,CHLORMIDAZOLE,,approved,,
O65C9QHG6D,CINCHOPHEN PIPERAZINE,,approved,,
70JKL15MUH,CITIOLONE,,approved,,
704083NI0R,CLOFOCTOL,,approved,,
L9M34YK25C,CLOMETACIN,,approved,,
V7DXN0M42R,CLONIXIN,,approved,,
X91E9EME19,CRIDANIMOD,,approved,,
HN3OFO5036,CYCLAMIC ACID,,approved,,
1TR49121NP,CYPERMETHRIN,,approved,,
CA49Y29RA9,CYROMAZINE,,approved,,
31340R8PVU,DAZMEGREL,,approved,,
FB0C1XZV4Y,DIETHYLTOLUAMIDE,,approved,,
54CA01C6JX,DIPHENADIONE,,approved,,
U0K8WHL37U,DROPROPIZINE,,approved,,
6XSR933SRK,ECADOTRIL,,approved,,
1U73ZZU4JK,ECTYLUREA,,approved,,
1Y6SNA8L5S,EDELFOSINE,,approved,,
510M006KO6,ELTOPRAZINE,,approved,,
URX5F7RDER,EPROBEMIDE,,approved,,
38QSU0IB5L,ESAPRAZOLE,,approved,,
4413I5098G,ETEBENECID,,approved,,
M44O63YPV9,ETHAMIVAN,,approved,,
KZF0XM66JC,ETOFENAMATE,,approved,,
L164909TBI,ETOFYLLINE,,approved,,
MSB3DD2XP6,ETOMOXIR,,approved,,
GR181O3R32,ETRYPTAMINE,,approved,,
K619IIG2R9,EXISULIND,,approved,,
38QJ762ET6,FANANSERIN,,approved,,
Y01JW64D01,FENCLOFENAC,,approved,,
58SRQ4DV53,FENCLOZIC ACID,,approved,,
S253D559A8,FENDILINE,,approved,,
S983QC7HKM,FENSPIRIDE,,approved,,
5A1Y43ML91,FLAZALONE,,approved,,
4XO7A09HQM,FOMOCAINE,,approved,,
7EY946394I,FRENTIZOLE,,approved,,
5X4V82ZN30,FURALTADONE,,approved,,
7N3A092A5X,HELIOMYCIN,,approved,,
3DQS188SY5,HEPTAMINOL,,approved,,
2BXX5EVN2A,HYCANTHONE,,approved,,
Y310PA316B,IDAZOXAN,,approved,,
5ZZK34MC3V,ILMOFOSINE,,approved,,
060B6580LL,IODOALPHIONIC ACID,,approved,,
8DE00V62TV,IPRONIAZID PHOSPHATE,,approved,,
5G117T0TJZ,KHELLIN,,approved,,
24WE03BX2T,LEVOMENOL,,approved,,
Q8X04W8418,LIDAMIDINE,,approved,,
J4ZHN3HBTE,LIDOFLAZINE,,approved,,
13097143QI,LONAZOLAC,,approved,,
L87FF6DM10,MALETHAMER,,approved,,
Z927X3UJ2W,MECARBINATE,,approved,,
6XF3C2HK77,MENADIONE SODIUM BISULFITE,,approved,,
341YM32546,MENBUTONE,,approved,,
B017BC5B1N,MEPARFYNOL,,approved,,
7B8PIR2954,MEPHENESIN,,approved,,
CZ87T54W8W,MEPHENOXALONE,,approved,,
COZ1R7EOCC,METHANDROSTENOLONE,,approved,,
QW24888U5F,METHYLTHIOURACIL,,approved,,
1754ZE4075,METOCHALCONE,,approved,,
Z18ZYL8Y51,METOMIDATE,,approved,,
2QW3FL6OPA,METRALINDOLE,,approved,,
ET1UGF4A0B,MEXENONE,,approved,,
7LYU6ZF84G,MIDAFOTEL,,approved,,
ZKA4OVV12E,MIFOBATE,,approved,,
8FE7LTN8XE,MISONIDAZOLE,,approved,,
O611591WAH,MOROXYDINE,,approved,,
4RIY10WM82,NAFOXIDINE,,approved,,
9TF312056Y,NICOTINYL ALCOHOL,,approved,,
PM5LI0P38J,NIFUROXAZIDE,,approved,,
368IVD6M32,NIKETHAMIDE,,approved,,
N116U8Y5QQ,NIRIDAZOLE,,approved,,
A8M33244M6,NITROXOLINE,,approved,,
FB45669IEG,NORLETIMOL,,approved,,
62XCK0G93T,ORNIDAZOLE,,approved,,
Q0XV76B96L,OXACEPROL,,approved,,
90BEA145GY,OXOLAMINE,,approved,,
L0A22B22FT,OXOLINIC ACID,,approved,,
3BT0VQG2GQ,OXYPHENISATIN,,approved,,
PH34873A38,PECAZINE,,approved,,
